pl_hostname,pl_letter,pl_disc,ra,dec,pl_trandep,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranflag,pl_trandur,pl_pnum,pl_k2flag,pl_kepflag,pl_facility,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orblper,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,st_optmag,st_j,st_h,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_radj,pl_radjerr1,pl_radjerr2,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_eqt,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_eccen,pl_eccenerr1,pl_eccenerr2,pl_density,pl_rade,pl_bmasse,mu,H,delta,snr
Kepler-1289,b,2016,296.388807,41.040571,0.00014268455986301057,2454965.27183,0.0052,-0.0052,1,0.13642,1,0,1,Kepler,90.0,,,,1.1,0.17,-0.1,1.17,0.37,-0.18,6080.0,245.65,-268.17,14.59,13.439,13.109000000000002,0.3715096270694526,,,0.136,0.044000000000000004,-0.021,0.0092,,,520.2891530248904,7.99019627,5.083e-05,-5.083e-05,,,,4.535750796946166,1.5244213794076606,2.924021340671008,2.0,174.17048916225554,2.67043191650838e-05,0.013314517889245014
Kepler-1290,b,2016,290.685249,43.859638000000004,0.0001969302496561613,2454966.9399900003,0.0063,-0.0063,1,0.12345999999999999,1,0,1,Kepler,90.0,,,,0.95,0.05,-0.05,0.93,0.13,-0.07,5660.0,114.11,-108.37,15.710999999999999,14.505,14.116,0.24819854301964833,,,0.127,0.019,-0.012,0.008190000000000001,,,528.313355294817,4.69500134,4.206e-05,-4.206e-05,,,,4.958505761630237,1.4235405528292124,2.603014650010387,2.0,173.24269851624962,3.9368045038189046e-05,0.012251026942412412
Kepler-1421,b,2016,286.58059199999997,48.544197,3.6078658641594514e-05,2454971.424,0.0145,-0.0145,1,0.19867,1,0,1,Kepler,90.0,,,,1.25,0.09,-0.06,1.42,0.29,-0.16,6335.0,73.18,-69.44,12.788,11.839,11.603,0.3520085766320851,,,0.083,0.018000000000000002,-0.01,0.00236,,,613.546476933784,6.9131112,0.00014,-0.00014,,,,5.118654414138391,0.9303454006679105,0.7500750395634326,32.0,18.638522236144254,1.1421505664644378e-06,0.0011393765978077017
Kepler-1422,b,2016,293.890178,48.336121,0.00022615472927223917,2454982.0326,0.0135,-0.0135,1,0.2992,1,0,1,Kepler,90.0,,,,1.15,0.09,-0.08,1.23,0.24,-0.15,6194.0,143.17,-121.64,15.665,14.658,14.368,0.6624040271184242,,,0.18,0.037000000000000005,-0.024,0.0149,,,407.00109018050983,18.6051942,0.0003246,-0.0003246,,,,3.1684498418503795,2.0176165315689625,4.735643258260654,2.0,147.36492406573362,2.663965250253127e-05,0.007438279459691945
Kepler-1423,b,2016,288.243782,41.110081,0.0001694320519336974,2454979.66357,0.00549,-0.00549,1,0.13271,1,0,1,Kepler,90.0,,,,0.79,0.04,-0.04,0.75,0.03,-0.04,4939.0,85.32,-84.66,14.552999999999999,13.003,12.469000000000001,0.6917437779717405,,,0.095,0.008,-0.006,0.0037700000000000003,,,247.98780521133176,23.955378,0.0001729,-0.0001729,,,,5.453164736740049,1.0648531694391747,1.1982130928619241,32.0,6.17811535510618,1.5447459012707593e-06,0.0010341915550280522
Kepler-1424,b,2016,290.991665,40.22932,9.785381920569192e-05,2454970.33591,0.008870000000000001,-0.008870000000000001,1,0.22796,1,0,1,Kepler,90.0,,,,1.02,0.05,-0.04,1.07,0.14,-0.09,5838.0,94.69,-90.41,13.619000000000002,12.497,12.16,0.8675312641891473,,,0.10300000000000001,0.013999999999999999,-0.011000000000000001,0.00521,,,312.6415605823625,29.6091744,0.0003002,-0.0003002,,,,5.912948990910946,1.1545250152866842,1.6558859983582557,32.0,6.625265146871041,8.823931688674676e-07,0.0006810924605961942
Kepler-1425,b,2016,294.951036,43.012436,8.256238845617762e-05,2454968.4467,0.0105,-0.0105,1,0.29562,1,0,1,Kepler,90.0,,,,0.97,0.07,-0.07,0.95,0.16,-0.09,5718.0,170.34,-173.56,13.572000000000001,12.354000000000001,11.977,0.528915261746196,,,0.084,0.017,-0.012,0.00245,,,369.5270220662523,14.4541302,0.0001621,-0.0001621,,,,5.126327045179784,0.9415543813988493,0.7786795961569533,32.0,11.075376982008246,1.5296842998190578e-06,0.0012845344164850823
Kepler-1426,b,2016,292.545764,49.416973,0.00019611018241638044,2454966.405,0.0101,-0.0101,1,0.18288,1,0,1,Kepler,90.0,,,,1.02,0.06,-0.06,1.02,0.21,-0.09,5831.0,81.81,-107.42,15.192,14.032,13.734000000000002,0.5329330014663225,,,0.139,0.028999999999999998,-0.015,0.009609999999999999,,,388.9915057470986,14.2563227,0.000194,-0.000194,,,,4.437691117980127,1.5580483216004768,3.0543309873748243,2.0,130.22253372065057,2.654078501702095e-05,0.009923336070499252
Kepler-1427,b,2016,295.349667,45.114548,9.942149526471571e-05,2454965.42945,0.0063,-0.0063,1,0.06758,1,0,1,Kepler,90.0,,,,1.01,0.07,-0.07,1.01,0.2,-0.1,5793.0,120.55,-179.64,15.415,14.147,13.815999999999999,0.08846719731759226,,,0.098,0.021,-0.011000000000000001,0.0043,,,943.8573862730673,0.96897238,6.77e-06,-6.77e-06,,,,5.665892258657683,1.0984801116319907,1.3666621483571015,32.0,21.938650133471974,3.1375684648362055e-06,0.0008342888309108855
WASP-76,b,2016,26.632746,2.700539,1.189,2456107.85507,0.00033999999999999997,-0.00033999999999999997,1,0.1539,1,0,0,SuperWASP,88.0,1.3,-1.6,,1.46,0.07,-0.07,1.73,0.04,-0.04,6250.0,100.0,-100.0,9.5,8.541,8.331,0.033,0.0005,-0.0005,1.83,0.06,-0.04,0.92,0.03,-0.03,2160.0,1.809886,1e-06,-1e-06,0.0,,,0.1861712614660522,20.512434737617788,292.4021340671008,2.0,1309.2057788165534,0.0012120245223099912,1.7887116867060213
WASP-90,b,2016,315.531971,7.056235000000001,0.71,2456235.5639,0.0005,-0.0005,1,0.1398,1,0,0,SuperWASP,82.1,0.4,-0.4,,1.55,0.1,-0.1,1.98,0.09,-0.09,6430.0,130.0,-130.0,11.7,10.55,10.302,0.0562,0.0012,-0.0012,1.63,0.09,-0.09,0.63,0.07,-0.07,1840.0,3.916243,3e-06,-3e-06,0.0,,,0.18040801146431157,18.27063859143005,200.2318961546451,2.0,1292.0885939187758,0.0008155256097081556,1.203556662461603
Kepler-954,b,2016,295.859378,47.93951,0.0007834014896362034,2454972.793332,0.00072,-0.00072,1,0.156387,1,0,1,Kepler,90.0,,,,0.82,0.02,-0.03,0.76,0.02,-0.02,4990.0,61.28,-69.8,12.970999999999998,11.409,10.945,0.5524554609231285,,,0.207,0.004,-0.01,0.0189,,,282.2227401325536,16.78176602,1.593e-05,-1.593e-05,,,,2.6425843040492816,2.320259011304307,6.0069568846393535,2.0,106.53951152411197,5.741352386981718e-05,0.07754577467924194
Kepler-955,b,2016,288.471458,40.269795,0.001164986039573582,2454973.724798,0.000974,-0.000974,1,0.132217,1,0,1,Kepler,90.0,,,,0.89,0.04,-0.04,0.84,0.07,-0.04,5350.0,73.41,-89.94,14.625,13.269,12.854000000000001,0.5158102180779448,,,0.27899999999999997,0.024,-0.015,0.0313,,,329.2166203848719,14.53244172,1.662e-05,-1.662e-05,,,,1.7873508493947101,3.1273056239318917,9.94802912641332,2.0,136.32817836253838,8.098466227293645e-05,0.045409499059258965
Kepler-956,b,2016,292.530806,49.061707,0.0005735150170068072,2454968.5162529997,0.000525,-0.000525,1,0.07674199999999999,1,0,1,Kepler,90.0,,,,1.1,0.09,-0.07,1.15,0.3,-0.14,6040.0,114.09,-113.17,13.345,12.284,11.975,0.2807359936762637,,,0.268,0.07,-0.034,0.0292,,,589.4814018858145,5.24867263,3.12e-06,-3.12e-06,,,,1.8812934900195966,3.0040068358915666,9.280589472564504,2.0,241.43301320437953,7.454516400486294e-05,0.048777713443058195
Kepler-957,b,2016,290.156346,48.818996000000006,0.0045259665941526535,2454966.934664,0.000687,-0.000687,1,0.045267,1,0,1,Kepler,90.0,,,,0.81,0.03,-0.04,0.75,0.03,-0.04,4963.0,47.52,-58.85,15.625,14.061,13.642000000000001,0.2743010486946755,,,0.491,0.026000000000000002,-0.028999999999999998,0.0816,,,395.7258956643424,5.90741354,5.07e-06,-5.07e-06,,,,0.854916631096568,5.503609538890892,25.934797978125463,2.0,194.6736208089656,0.0002544834142416746,0.059860049469991516
Kepler-958,b,2016,287.256685,46.066769,0.00048340332155665997,2454972.437821,0.0009539999999999999,-0.0009539999999999999,1,0.08114199999999999,1,0,1,Kepler,90.0,,,,0.91,0.03,-0.03,0.86,0.04,-0.03,5421.0,57.75,-54.04,13.765999999999998,12.495,12.115,0.39873243810704717,,,0.184,0.009000000000000001,-0.006999999999999999,0.0154,,,383.90268236234687,9.7678805,1.11e-05,-1.11e-05,,,,3.0658106964946743,2.062452454492717,4.894557461557992,2.0,140.5322119769502,5.3022129880089764e-05,0.03372588577347959
Kepler-959,b,2016,292.171168,40.811382,0.00039960626332011945,2454965.82305,0.00263,-0.00263,1,0.236242,1,0,1,Kepler,90.0,,,,1.6,0.19,-0.17,2.01,0.55,-0.4,7005.0,193.26,-159.47,12.538,11.757,11.600999999999999,0.634887324427694,,,0.391,0.10800000000000001,-0.078,0.0555,,,601.0230636553324,14.80074836,4.706e-05,-4.706e-05,,,,1.1514386262736904,4.3827114657970245,17.63947656600445,2.0,275.6712528182199,4.038006747273754e-05,0.040319113607739286
Kepler-960,b,2016,281.457163,46.746468,0.0008477469357485899,2454966.724506,0.00045599999999999997,-0.00045599999999999997,1,0.049895999999999996,1,0,1,Kepler,90.0,,,,0.77,0.03,-0.04,0.72,0.02,-0.03,4755.0,41.26,-40.53,13.884,12.272,11.729000000000001,0.1764833010246497,,,0.204,0.006,-0.022000000000000002,0.0184,,,463.12503495819584,3.12686223,1.67e-06,-1.67e-06,,,,2.6878523241162475,2.2866320691114908,5.848042681342016,2.0,174.4136939807755,0.00010441265607984531,0.0616895760106274
Kepler-961,b,2016,282.035496,43.631268,0.0006717962607026387,2454971.6479,0.00141,-0.00141,1,0.157646,1,0,1,Kepler,90.0,,,,0.96,0.03,-0.03,0.9,0.03,-0.03,5582.0,53.72,-55.83,14.100999999999999,12.859000000000002,12.564,0.5844663243696907,,,0.22699999999999998,0.01,-0.006999999999999999,0.0221,,,334.01397518159104,16.87727414,2.872e-05,-2.872e-05,,,,2.3431105820839826,2.5444386259230805,7.024007785742313,2.0,129.67727899087396,5.475305507818295e-05,0.03508748922163345
Kepler-962,b,2016,295.313145,46.237488,0.00044228205601781366,2454968.4147099997,0.001,-0.001,1,0.094158,1,0,1,Kepler,90.0,,,,0.93,0.03,-0.03,0.86,0.02,-0.03,5478.0,72.81,-55.18,13.575999999999999,12.331,11.962,0.4621572539904453,,,0.17600000000000002,0.006999999999999999,-0.006999999999999999,0.0143,,,360.3376686052616,12.05707239,1.586e-05,-1.586e-05,,,,3.2529404829562822,1.972780608645208,4.54494621430385,2.0,129.9686993596458,4.686411930316021e-05,0.03449033636916688
Kepler-1092,b,2016,297.72314,47.112659,0.00036142179914734856,2454970.6694400003,0.0050799999999999994,-0.0050799999999999994,1,0.23096,1,0,1,Kepler,90.0,,,,0.99,0.09,-0.07,1.0,0.18,-0.1,5862.0,195.01,-156.05,14.649000000000001,13.499,13.15,1.3540037818993564,,,0.185,0.033,-0.021,0.0155,,,242.92330058896778,58.6017925,0.0006006,-0.0006006,,,,3.0359498708362147,2.0736614352236558,4.926340302217459,2.0,89.31424723211238,2.4818561047028516e-05,0.01214284729581941
Kepler-1093,b,2016,284.978013,41.420165999999995,0.0002220275625149161,2454967.13343,0.004079999999999999,-0.004079999999999999,1,0.26488,2,0,1,Kepler,90.0,,,,1.13,0.14,-0.09,1.2,0.38,-0.15,6166.0,147.64,-138.45,13.838,12.807,12.491,0.8036626943144816,,,0.174,0.055,-0.022000000000000002,0.014,,,363.32102999956476,25.0824626,0.0001211,-0.0001211,,,,3.295781215647178,1.9503626471833302,4.449597692325447,2.0,130.82803183489256,2.3964712137125138e-05,0.01588240082653247
Kepler-1093,c,2016,284.978013,41.420165999999995,0.00022458693691436473,2454996.1587,0.0113,-0.0113,1,0.44492,2,0,1,Kepler,90.0,,,,1.13,0.14,-0.09,1.2,0.38,-0.15,6166.0,147.64,-138.45,13.838,12.807,12.491,1.879723335832051,,,0.175,0.064,-0.024,0.0142,,,237.56391554453072,89.722292,0.00108,-0.00108,,,,3.285884408262622,1.961571627914269,4.513163373644383,2.0,85.31159036277843,1.5575361477271685e-05,0.010322432941597494
Kepler-1094,b,2016,292.301253,38.267041,0.0005817505815872752,2454972.49588,0.0065,-0.0065,1,0.34675,1,0,1,Kepler,90.0,,,,1.14,0.16,-0.09,1.21,0.46,-0.17,6112.0,127.39,-187.65,14.999,13.843,13.538,1.718712640137234,,,0.284,0.107,-0.040999999999999995,0.0322,,,247.29064827195555,78.1000231,0.0006388,-0.0006388,,,,1.743327314978033,3.183350527586585,10.234074692348528,2.0,103.14028136229471,2.992747115482643e-05,0.012246555539959464
Kepler-1095,b,2016,293.262447,41.365114,0.00014552672066369264,2454966.1404,0.0025800000000000003,-0.0025800000000000003,1,0.094733,1,0,1,Kepler,90.0,,,,0.94,0.07,-0.07,0.92,0.14,-0.09,5658.0,206.29,-136.1,14.552999999999999,13.332,12.949000000000002,0.2322016526867138,,,0.10800000000000001,0.018000000000000002,-0.011000000000000001,0.00606,,,543.0721120339457,4.27103091,1.48e-05,-1.48e-05,,,,5.965947688793591,1.2105699189413777,1.9260401439637294,32.0,10.878079185267664,2.057504200760052e-06,0.0009611644523640053
Kepler-1096,b,2016,294.70937999999995,45.969501,0.00032782022598398965,2454965.87706,0.00161,-0.00161,1,0.056903999999999996,1,0,1,Kepler,90.0,,,,0.66,0.03,-0.03,0.63,0.02,-0.03,4306.0,53.07,-39.79,15.068,13.175,12.561,0.15914860084374177,,,0.111,0.033,-0.006999999999999999,0.006509999999999999,,,413.11996672245726,2.89221751,6e-06,-6e-06,,,,5.903235859959307,1.2441968611341936,2.0690629269313328,32.0,8.136937539598824,3.3699864827148253e-06,0.0014580108438097385
Kepler-1097,b,2016,281.594148,42.596416,0.0014328564468921326,2454990.35773,0.00581,-0.00581,1,0.22533000000000003,1,0,1,Kepler,90.0,,,,0.82,0.04,-0.06,0.79,0.05,-0.05,5211.0,77.13,-86.77,15.206,13.838,13.404000000000002,2.763466548930622,,,0.29100000000000004,0.023,-0.023,0.0336,,,134.35097134032603,187.747029,0.001894,-0.001894,,,,1.6909796990966586,3.2618133927031563,10.679034461581072,2.0,56.38029210354341,3.9094174019723696e-05,0.017015941246633554
Kepler-1098,b,2016,295.502705,43.232796,0.0001449827976834469,2454965.6792900003,0.00346,-0.00346,1,0.114558,1,0,1,Kepler,90.0,,,,0.99,0.1,-0.07,0.99,0.18,-0.11,5794.0,204.81,-216.42,14.735999999999999,13.479000000000001,13.100999999999999,0.16720598266789746,,,0.11599999999999999,0.021,-0.012,0.00705,,,679.8349375136041,2.54307286,9.59e-06,-9.59e-06,,,,5.601356735700359,1.3002417647888869,2.2406902664924573,32.0,13.503618778899817,2.3703666369203876e-06,0.001140387402278796
Kepler-1099,b,2016,288.74996200000004,48.277176000000004,0.0006706130002353025,2454965.14076,0.00106,-0.00106,1,0.069212,1,0,1,Kepler,90.0,,,,1.01,0.05,-0.06,1.0,0.14,-0.08,5837.0,92.89,-82.61,15.140999999999998,14.097000000000001,13.728,0.1513588982505252,,,0.252,0.038,-0.045,0.0264,,,723.4674765869136,2.16845259,2.8e-06,-2.8e-06,,,,2.0458810883257192,2.8246631441965477,8.390669934099414,2.0,289.77170573712425,0.00011219955495785213,0.031068075539746973
Kepler-1100,b,2016,291.871356,44.087376,0.00014312334792653406,2454967.5809299997,0.00294,-0.00294,1,0.11084200000000001,1,0,1,Kepler,90.0,,,,1.21,0.2,-0.11,1.34,0.63,-0.22,6247.0,128.56,-164.45,13.862,12.761,12.493,0.33151986945031386,,,0.156,0.073,-0.026000000000000002,0.0117,,,605.6230856343718,6.42200058,2.182e-05,-2.182e-05,,,,3.8219953117908454,1.7486009940264342,3.718592357157695,2.0,209.75173743566208,2.8183058921496355e-05,0.017643555267832484
Kepler-1101,b,2016,294.569379,45.671257000000004,0.0006172107245327687,2455008.99732,0.00539,-0.00539,1,0.24008000000000002,1,0,1,Kepler,90.0,,,,0.94,0.06,-0.06,0.91,0.13,-0.07,5614.0,130.34,-168.73,15.110999999999999,13.793,13.422,1.6556085153518967,,,0.22,0.033,-0.019,0.021,,,200.70009430521392,81.3151059,0.0005693,-0.0005693,,,,2.4458472778144027,2.4659757608065096,6.674396538488171,2.0,77.02176274574555,3.059506615340753e-05,0.01320673100216859
Kepler-1102,b,2016,281.322565,48.066505,0.0006712926181296126,2455010.6723700003,0.00511,-0.00511,1,0.39329000000000003,1,0,1,Kepler,90.0,,,,0.96,0.05,-0.07,0.94,0.14,-0.07,5724.0,76.5,-71.34,14.955,13.838,13.48,1.2268666371458803,,,0.237,0.047,-0.021,0.0238,,,241.6006906280641,51.3285623,0.0003326,-0.0003326,,,,2.2172262026543517,2.656528433232467,7.5643160769532605,2.0,94.94185584860315,3.81421697948981e-05,0.016030583502846203
Kepler-1103,b,2016,287.38209,49.452396,0.00032905408130755066,2454982.30853,0.0035600000000000002,-0.0035600000000000002,1,0.13217,1,0,1,Kepler,90.0,,,,1.11,0.1,-0.08,1.15,0.31,-0.13,6092.0,106.14,-106.64,14.09,13.094000000000001,12.782,0.682182362241629,,,0.203,0.054000000000000006,-0.024,0.0182,,,381.4098190549601,19.79191978,9.543e-05,-9.543e-05,,,,2.6981205986989147,2.275423088380552,5.784477000023082,2.0,143.79784166952803,3.341126194027422e-05,0.019365861196505765
Kepler-1104,b,2016,294.468554,49.331024,6.427144019234267e-05,2454967.1094,0.00223,-0.00223,1,0.078533,1,0,1,Kepler,90.0,,,,1.3,0.06,-0.05,1.41,0.15,-0.1,6417.0,90.52,-84.06,12.189,11.215,11.012,0.28878817067074725,,,0.11,0.012,-0.009000000000000001,0.00642,,,683.7308780840012,5.03728015,1.378e-05,-1.378e-05,,,,5.981843628026083,1.2329878804032548,2.040458370337812,32.0,13.410820928639213,1.100704780336264e-06,0.001136147582560462
Kepler-1105,b,2016,281.111771,42.454931,0.0007317439210344853,2454965.18354,0.00186,-0.00186,1,0.086454,1,0,1,Kepler,90.0,,,,0.71,0.02,-0.03,0.68,0.01,-0.02,4299.0,41.81,-47.77,15.18,13.147,12.513,0.21640708472283443,,,0.179,0.005,-0.022000000000000002,0.0148,,,367.467946144831,4.42157218,9.77e-06,-9.77e-06,,,,3.200226416223073,2.006407550838024,4.703860417601187,2.0,132.4657549352859,7.770483498298038e-05,0.042559736074567346
Kepler-1106,b,2016,291.145201,44.062546000000005,0.00016669932169549064,2454966.17052,0.00137,-0.00137,1,0.086479,1,0,1,Kepler,90.0,,,,1.11,0.14,-0.09,1.17,0.34,-0.16,6104.0,152.44,-185.27,14.69,13.6,13.293,0.10834743832620804,,,0.147,0.044000000000000004,-0.021,0.0106,,,967.2337226135297,1.25275217,2.15e-06,-2.15e-06,,,,4.138395034747386,1.647720167447986,3.3689811099035527,2.0,328.32204515523534,5.6146045473907925e-05,0.021471879274977314
Kepler-1107,b,2016,291.049927,39.141674,0.00022615472927223917,2454964.6535380003,0.000589,-0.000589,1,0.04342,1,0,1,Kepler,90.0,,,,0.86,0.04,-0.05,0.82,0.06,-0.04,5268.0,104.99,-126.81,14.097999999999999,12.683,12.24,0.058940068022131725,,,0.12,0.009000000000000001,-0.006999999999999999,0.00742,,,947.5031750345465,0.57103852,4.2e-07,-4.2e-07,,,,5.32522853453276,1.3450776877126416,2.358286776932487,32.0,19.136349246761558,5.072723350178592e-06,0.0022278044327087416
Kepler-1108,b,2016,296.042339,45.985146,0.0002529292284116795,2454967.56728,0.00246,-0.00246,1,0.090021,1,0,1,Kepler,90.0,,,,0.88,0.05,-0.06,0.84,0.07,-0.06,5406.0,149.3,-105.1,14.979000000000001,13.686,13.262,0.2355500248024438,,,0.13,0.012,-0.01,0.00859,,,492.2745740452,4.51005748,1.33e-05,-1.33e-05,,,,4.8488772521772345,1.4571674950220286,2.7301460126482566,2.0,161.2652358953183,4.579110098588247e-05,0.01814569772975551
Kepler-834,b,2016,287.05451600000004,45.180374,0.0007854671485674256,2454968.2444599997,0.00282,-0.00282,1,0.136533,1,0,1,Kepler,90.0,,,,0.7,0.03,-0.03,0.66,0.03,-0.03,4554.0,50.38,-45.2,15.931,14.167,13.600999999999999,0.44935277991058736,,,0.18,0.009000000000000001,-0.009000000000000001,0.0149,,,266.1365823416793,13.32388301,5.212e-05,-5.212e-05,,,,3.1684498418503795,2.0176165315689625,4.735643258260654,2.0,96.36140588837551,5.991784277091603e-05,0.02381771556608559
Kepler-835,b,2016,283.574233,45.734802,0.0005314025367780215,2455019.3097200003,0.004220000000000001,-0.004220000000000001,1,0.18258,1,0,1,Kepler,90.0,,,,1.08,0.07,-0.05,1.11,0.21,-0.1,5954.0,71.86,-70.98,15.965,14.857999999999999,14.585999999999999,0.46848593450135984,,,0.249,0.048,-0.026000000000000002,0.0258,,,441.9318876829174,11.41909375,7.116e-05,-7.116e-05,,,,2.07252485694869,2.7910362020037316,8.19997289014261,2.0,176.83740689014317,5.409968685012446e-05,0.013662767776989862
Kepler-836,b,2016,287.45277799999997,45.704399,0.0005812779658746651,2454969.92653,0.0017,-0.0017,1,0.17522100000000002,1,0,1,Kepler,90.0,,,,1.03,0.06,-0.07,1.04,0.24,-0.1,5895.0,74.32,-83.11,14.63,13.539000000000001,13.244000000000002,0.45957966251831206,,,0.244,0.057,-0.028999999999999998,0.0249,,,427.61543800990165,11.36112327,2.363e-05,-2.363e-05,,,,2.125729264327903,2.734991298349038,7.9139273242074015,2.0,170.24465742787982,5.811377496315229e-05,0.02722845648013736
Kepler-837,b,2016,285.24667,45.950195,0.0008367014910306043,2454966.4974599998,0.0022600000000000003,-0.0022600000000000003,1,0.094212,1,0,1,Kepler,90.0,,,,0.85,0.05,-0.06,0.81,0.07,-0.07,5403.0,58.96,-58.52,15.198,13.954,13.517000000000001,0.5541888866501111,,,0.228,0.02,-0.038,0.0223,,,314.97919488539975,16.56059504,4.293e-05,-4.293e-05,,,,2.3333420374764966,2.5556476066540195,7.087573467061248,2.0,122.26059636383629,6.39341635012519e-05,0.02299269917629282
Kepler-838,b,2016,285.435512,45.976021,0.0006821942793945724,2454983.24542,0.00231,-0.00231,1,0.19559200000000002,1,0,1,Kepler,90.0,,,,0.98,0.05,-0.06,0.96,0.13,-0.08,5770.0,68.34,-66.67,15.3,14.186,13.855,0.5619817611156906,,,0.244,0.045,-0.022000000000000002,0.0249,,,363.6500210309728,15.74957994,4.687e-05,-4.687e-05,,,,2.125729264327903,2.734991298349038,7.9139273242074015,2.0,144.77838672565818,5.779409693708109e-05,0.020437483415507465
Kepler-839,b,2016,291.07467599999995,45.242584,0.0003227002189266974,2454967.66702,0.00335,-0.00335,1,0.35743800000000003,1,0,1,Kepler,90.0,,,,1.22,0.06,-0.05,1.31,0.21,-0.12,6058.0,87.66,-77.96,13.600999999999999,12.554,12.31,1.083991870810052,,,0.22899999999999998,0.037000000000000005,-0.022000000000000002,0.0224,,,321.133196343019,37.8144514,0.0001545,-0.0001545,,,,2.313234466985158,2.5668565873849576,7.119356307720715,2.0,125.18375045049407,2.514651887083923e-05,0.018114310511156487
Kepler-840,b,2016,296.507394,49.457291,0.021800123945609717,2454968.337166,0.00016,-0.00016,1,0.1775996,1,0,1,Kepler,90.0,,,,1.04,0.07,-0.07,1.06,0.24,-0.12,5920.0,113.64,-159.58,14.152000000000001,12.995999999999999,12.682,0.1678608745425667,,,1.5230000000000001,0.34600000000000003,-0.168,135.0,,,717.3534585023857,2.49577962,4.8e-07,-4.8e-07,,,,47.392775328763705,17.071277653219614,42906.8348902811,32.0,0.12826821832547367,2.5681592712156753e-07,0.0001558712038738225
Kepler-841,b,2016,284.251306,48.809612,0.003510222212168619,2454983.59602,0.00183,-0.00183,1,0.15255,1,0,1,Kepler,90.0,,,,0.85,0.04,-0.05,0.81,0.06,-0.06,5324.0,58.08,-58.03,15.74,14.464,14.04,2.125854871981014,,,0.467,0.037000000000000005,-0.032,0.0749,,,158.4699962654011,124.4198398,0.000331,-0.000331,,,,0.9120302839633484,5.2345940013483645,23.80534765394114,2.0,76.83140966213955,8.124384683822665e-05,0.026383621885668944
Kepler-842,b,2016,292.328581,49.653538,0.0004052259427967912,2454966.460111,0.000741,-0.000741,1,0.0653,1,0,1,Kepler,90.0,,,,0.78,0.04,-0.04,0.73,0.03,-0.04,4848.0,60.94,-65.37,15.127,13.538,12.997,0.09461714170457919,,,0.14300000000000002,0.006999999999999999,-0.008,0.01,,,649.3404040323977,1.21956827,1.1e-06,-1.1e-06,,,,4.2410165859321625,1.6028842445242315,3.178284065946748,2.0,221.09774448672673,9.237537462566622e-05,0.03480708381046459
